REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
464,dm_unscreened,60.5,45.3,75.8,Proportion,"60.5 (45.3, 75.8)",53,,NA,Madhya Pradesh,23,Jhabua
464,dm_undiagnosed,64.5,49.2,79.8,Proportion,"64.5 (49.2, 79.8)",53,,NA,Madhya Pradesh,23,Jhabua
465,dm_unscreened,36.5,15.5,57.4,Proportion,"36.5 (15.5, 57.4)",29,,NA,Madhya Pradesh,23,Alirajpur
465,dm_undiagnosed,36.5,15.5,57.4,Proportion,"36.5 (15.5, 57.4)",29,,NA,Madhya Pradesh,23,Alirajpur
466,dm_unscreened,32.9,14.3,51.4,Proportion,"32.9 (14.3, 51.4)",24,,NA,Madhya Pradesh,23,Khandwa (East Nimar)
466,dm_undiagnosed,36.6,15.3,57.9,Proportion,"36.6 (15.3, 57.9)",24,,NA,Madhya Pradesh,23,Khandwa (East Nimar)
467,dm_unscreened,8.4,0.8,16,Proportion,"8.4 (0.8, 16)",64,,NA,Madhya Pradesh,23,Burhanpur
467,dm_undiagnosed,13.2,4.2,22.2,Proportion,"13.2 (4.2, 22.2)",64,,NA,Madhya Pradesh,23,Burhanpur
468,dm_unscreened,19.7,12.3,27.2,Proportion,"19.7 (12.3, 27.2)",114,,NA,Gujarat,24,Kachchh
468,dm_undiagnosed,29.7,19.8,39.6,Proportion,"29.7 (19.8, 39.6)",114,,NA,Gujarat,24,Kachchh
469,dm_unscreened,17.2,8.9,25.5,Proportion,"17.2 (8.9, 25.5)",83,,NA,Gujarat,24,Banas Kantha
469,dm_undiagnosed,35.7,23.7,47.7,Proportion,"35.7 (23.7, 47.7)",83,,NA,Gujarat,24,Banas Kantha
470,dm_unscreened,23.9,15.9,31.9,Proportion,"23.9 (15.9, 31.9)",114,,NA,Gujarat,24,Patan
470,dm_undiagnosed,27.6,19.3,35.9,Proportion,"27.6 (19.3, 35.9)",114,,NA,Gujarat,24,Patan
471,dm_unscreened,27.2,16.7,37.7,Proportion,"27.2 (16.7, 37.7)",107,,NA,Gujarat,24,Mahesana
471,dm_undiagnosed,38.7,27.3,50.1,Proportion,"38.7 (27.3, 50.1)",107,,NA,Gujarat,24,Mahesana
473,dm_unscreened,21.6,11.7,31.5,Proportion,"21.6 (11.7, 31.5)",116,,NA,Gujarat,24,Gandhinagar
473,dm_undiagnosed,40.5,29.5,51.6,Proportion,"40.5 (29.5, 51.6)",116,,NA,Gujarat,24,Gandhinagar
478,dm_unscreened,8.8,3.4,14.2,Proportion,"8.8 (3.4, 14.2)",170,,NA,Gujarat,24,Porbandar
478,dm_undiagnosed,17,9.6,24.4,Proportion,"17 (9.6, 24.4)",170,,NA,Gujarat,24,Porbandar
480,dm_unscreened,29,18.8,39.1,Proportion,"29 (18.8, 39.1)",111,,NA,Gujarat,24,Amreli
480,dm_undiagnosed,35.6,25.4,45.8,Proportion,"35.6 (25.4, 45.8)",111,,NA,Gujarat,24,Amreli
482,dm_unscreened,22.6,14.1,31.1,Proportion,"22.6 (14.1, 31.1)",107,,NA,Gujarat,24,Anand
482,dm_undiagnosed,31.4,20.8,42,Proportion,"31.4 (20.8, 42)",107,,NA,Gujarat,24,Anand
485,dm_unscreened,39,22.1,55.9,Proportion,"39 (22.1, 55.9)",51,,NA,Gujarat,24,Dohad
485,dm_undiagnosed,41,23.5,58.6,Proportion,"41 (23.5, 58.6)",51,,NA,Gujarat,24,Dohad
487,dm_unscreened,37.1,19.9,54.3,Proportion,"37.1 (19.9, 54.3)",56,,NA,Gujarat,24,Narmada
487,dm_undiagnosed,44.8,30.8,58.8,Proportion,"44.8 (30.8, 58.8)",56,,NA,Gujarat,24,Narmada
488,dm_unscreened,33.5,25.4,41.6,Proportion,"33.5 (25.4, 41.6)",129,,NA,Gujarat,24,Bharuch
488,dm_undiagnosed,44.8,37,52.6,Proportion,"44.8 (37, 52.6)",129,,NA,Gujarat,24,Bharuch
489,dm_unscreened,33.3,15.1,51.4,Proportion,"33.3 (15.1, 51.4)",40,,NA,Gujarat,24,The Dangs
489,dm_undiagnosed,47.5,29,66,Proportion,"47.5 (29, 66)",40,,NA,Gujarat,24,The Dangs
490,dm_unscreened,22.4,14.9,30,Proportion,"22.4 (14.9, 30)",121,,NA,Gujarat,24,Navsari
490,dm_undiagnosed,34,24,43.9,Proportion,"34 (24, 43.9)",121,,NA,Gujarat,24,Navsari
491,dm_unscreened,28.7,19.8,37.7,Proportion,"28.7 (19.8, 37.7)",135,,NA,Gujarat,24,Valsad
491,dm_undiagnosed,43.8,32.1,55.4,Proportion,"43.8 (32.1, 55.4)",135,,NA,Gujarat,24,Valsad
492,dm_unscreened,21.9,12,31.8,Proportion,"21.9 (12, 31.8)",107,,NA,Gujarat,24,Surat
492,dm_undiagnosed,26.5,17.1,35.9,Proportion,"26.5 (17.1, 35.9)",107,,NA,Gujarat,24,Surat
493,dm_unscreened,48.2,34.9,61.4,Proportion,"48.2 (34.9, 61.4)",108,,NA,Gujarat,24,Tapi
493,dm_undiagnosed,51.8,37.7,66,Proportion,"51.8 (37.7, 66)",108,,NA,Gujarat,24,Tapi
494,dm_unscreened,5.7,2,9.4,Proportion,"5.7 (2, 9.4)",148,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Diu
494,dm_undiagnosed,14.7,8.4,21.1,Proportion,"14.7 (8.4, 21.1)",148,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Diu
495,dm_unscreened,36.4,24.2,48.5,Proportion,"36.4 (24.2, 48.5)",84,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Daman
495,dm_undiagnosed,49.8,37.6,62.1,Proportion,"49.8 (37.6, 62.1)",84,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Daman
496,dm_unscreened,37.3,24.6,50,Proportion,"37.3 (24.6, 50)",105,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Dadra & Nagar Haveli
496,dm_undiagnosed,49.3,37.1,61.5,Proportion,"49.3 (37.1, 61.5)",105,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Dadra & Nagar Haveli
497,dm_unscreened,24.4,14.5,34.2,Proportion,"24.4 (14.5, 34.2)",88,,NA,Maharashtra,27,Nandurbar
497,dm_undiagnosed,32.3,20.3,44.3,Proportion,"32.3 (20.3, 44.3)",88,,NA,Maharashtra,27,Nandurbar
498,dm_unscreened,12.7,6.2,19.2,Proportion,"12.7 (6.2, 19.2)",126,,NA,Maharashtra,27,Dhule
498,dm_undiagnosed,19.7,12,27.3,Proportion,"19.7 (12, 27.3)",126,,NA,Maharashtra,27,Dhule
499,dm_unscreened,25,16.7,33.3,Proportion,"25 (16.7, 33.3)",112,,NA,Maharashtra,27,Jalgaon
499,dm_undiagnosed,35.5,25.3,45.6,Proportion,"35.5 (25.3, 45.6)",112,,NA,Maharashtra,27,Jalgaon
500,dm_unscreened,13.8,4.6,23,Proportion,"13.8 (4.6, 23)",69,,NA,Maharashtra,27,Buldana
500,dm_undiagnosed,21.3,8.7,33.8,Proportion,"21.3 (8.7, 33.8)",69,,NA,Maharashtra,27,Buldana
501,dm_unscreened,18.4,8.6,28.2,Proportion,"18.4 (8.6, 28.2)",89,,NA,Maharashtra,27,Akola
501,dm_undiagnosed,25.3,15.2,35.5,Proportion,"25.3 (15.2, 35.5)",89,,NA,Maharashtra,27,Akola
502,dm_unscreened,13.3,6.9,19.7,Proportion,"13.3 (6.9, 19.7)",80,,NA,Maharashtra,27,Washim
502,dm_undiagnosed,17.1,9.9,24.3,Proportion,"17.1 (9.9, 24.3)",80,,NA,Maharashtra,27,Washim
503,dm_unscreened,23.2,13.4,33.1,Proportion,"23.2 (13.4, 33.1)",106,,NA,Maharashtra,27,Amravati
503,dm_undiagnosed,33.3,24,42.7,Proportion,"33.3 (24, 42.7)",106,,NA,Maharashtra,27,Amravati
504,dm_unscreened,27.5,15.8,39.2,Proportion,"27.5 (15.8, 39.2)",66,,NA,Maharashtra,27,Wardha
504,dm_undiagnosed,42.5,28.9,56.2,Proportion,"42.5 (28.9, 56.2)",66,,NA,Maharashtra,27,Wardha
505,dm_unscreened,8.3,2.7,13.9,Proportion,"8.3 (2.7, 13.9)",99,,NA,Maharashtra,27,Nagpur
505,dm_undiagnosed,14.8,6.8,22.8,Proportion,"14.8 (6.8, 22.8)",99,,NA,Maharashtra,27,Nagpur
506,dm_unscreened,8.7,1.6,15.7,Proportion,"8.7 (1.6, 15.7)",80,,NA,Maharashtra,27,Bhandara
506,dm_undiagnosed,19.5,11,28,Proportion,"19.5 (11, 28)",80,,NA,Maharashtra,27,Bhandara
507,dm_unscreened,17.3,9.2,25.5,Proportion,"17.3 (9.2, 25.5)",68,,NA,Maharashtra,27,Gondiya
507,dm_undiagnosed,25.5,15.5,35.5,Proportion,"25.5 (15.5, 35.5)",68,,NA,Maharashtra,27,Gondiya
508,dm_unscreened,14.2,5,23.3,Proportion,"14.2 (5, 23.3)",73,,NA,Maharashtra,27,Gadchiroli
508,dm_undiagnosed,24.2,12.2,36.1,Proportion,"24.2 (12.2, 36.1)",73,,NA,Maharashtra,27,Gadchiroli
509,dm_unscreened,11.3,3.3,19.4,Proportion,"11.3 (3.3, 19.4)",88,,NA,Maharashtra,27,Chandrapur
509,dm_undiagnosed,19,10.4,27.5,Proportion,"19 (10.4, 27.5)",88,,NA,Maharashtra,27,Chandrapur
510,dm_unscreened,22.7,14.3,31.1,Proportion,"22.7 (14.3, 31.1)",89,,NA,Maharashtra,27,Yavatmal
510,dm_undiagnosed,32.9,23.6,42.2,Proportion,"32.9 (23.6, 42.2)",89,,NA,Maharashtra,27,Yavatmal
511,dm_unscreened,29.3,19.4,39.1,Proportion,"29.3 (19.4, 39.1)",92,,NA,Maharashtra,27,Nanded
511,dm_undiagnosed,39.3,28.7,50,Proportion,"39.3 (28.7, 50)",92,,NA,Maharashtra,27,Nanded
512,dm_unscreened,22.3,10.9,33.7,Proportion,"22.3 (10.9, 33.7)",89,,NA,Maharashtra,27,Hingoli
512,dm_undiagnosed,32.3,22.1,42.5,Proportion,"32.3 (22.1, 42.5)",89,,NA,Maharashtra,27,Hingoli
513,dm_unscreened,15.4,7.6,23.2,Proportion,"15.4 (7.6, 23.2)",92,,NA,Maharashtra,27,Parbhani
513,dm_undiagnosed,22.9,13.9,32,Proportion,"22.9 (13.9, 32)",92,,NA,Maharashtra,27,Parbhani
514,dm_unscreened,23.4,14.3,32.6,Proportion,"23.4 (14.3, 32.6)",80,,NA,Maharashtra,27,Jalna
514,dm_undiagnosed,29,17.9,40.1,Proportion,"29 (17.9, 40.1)",80,,NA,Maharashtra,27,Jalna
515,dm_unscreened,21.6,12.2,31,Proportion,"21.6 (12.2, 31)",86,,NA,Maharashtra,27,Aurangabad
515,dm_undiagnosed,30,19.5,40.5,Proportion,"30 (19.5, 40.5)",86,,NA,Maharashtra,27,Aurangabad
516,dm_unscreened,20.3,12.2,28.5,Proportion,"20.3 (12.2, 28.5)",111,,NA,Maharashtra,27,Nashik
516,dm_undiagnosed,28.7,20.5,37,Proportion,"28.7 (20.5, 37)",111,,NA,Maharashtra,27,Nashik
518,dm_unscreened,9.4,-0.4,19.2,Proportion,"9.4 (-0.4, 19.2)",101,,NA,Maharashtra,27,Mumbai Suburban
518,dm_undiagnosed,18.3,7.9,28.7,Proportion,"18.3 (7.9, 28.7)",101,,NA,Maharashtra,27,Mumbai Suburban
519,dm_unscreened,6.1,2.2,10.1,Proportion,"6.1 (2.2, 10.1)",146,,NA,Maharashtra,27,Mumbai
519,dm_undiagnosed,16.5,8.2,24.8,Proportion,"16.5 (8.2, 24.8)",146,,NA,Maharashtra,27,Mumbai
520,dm_unscreened,10.1,4.5,15.6,Proportion,"10.1 (4.5, 15.6)",120,,NA,Maharashtra,27,Raigarh
520,dm_undiagnosed,23.6,16,31.3,Proportion,"23.6 (16, 31.3)",120,,NA,Maharashtra,27,Raigarh
521,dm_unscreened,15.8,7.3,24.3,Proportion,"15.8 (7.3, 24.3)",126,,NA,Maharashtra,27,Pune
521,dm_undiagnosed,24.8,15.4,34.2,Proportion,"24.8 (15.4, 34.2)",126,,NA,Maharashtra,27,Pune
522,dm_unscreened,20.5,11.1,30,Proportion,"20.5 (11.1, 30)",130,,NA,Maharashtra,27,Ahmadnagar
522,dm_undiagnosed,23,13.7,32.4,Proportion,"23 (13.7, 32.4)",130,,NA,Maharashtra,27,Ahmadnagar
523,dm_unscreened,17.3,9.2,25.5,Proportion,"17.3 (9.2, 25.5)",112,,NA,Maharashtra,27,Bid
523,dm_undiagnosed,32.5,24.3,40.7,Proportion,"32.5 (24.3, 40.7)",112,,NA,Maharashtra,27,Bid
524,dm_unscreened,6.5,2.3,10.6,Proportion,"6.5 (2.3, 10.6)",103,,NA,Maharashtra,27,Latur
524,dm_undiagnosed,19.6,10.7,28.5,Proportion,"19.6 (10.7, 28.5)",103,,NA,Maharashtra,27,Latur
525,dm_unscreened,14.5,6.9,22.1,Proportion,"14.5 (6.9, 22.1)",91,,NA,Maharashtra,27,Osmanabad
525,dm_undiagnosed,21.2,11.6,30.8,Proportion,"21.2 (11.6, 30.8)",91,,NA,Maharashtra,27,Osmanabad
526,dm_unscreened,24.1,15,33.2,Proportion,"24.1 (15, 33.2)",123,,NA,Maharashtra,27,Solapur
526,dm_undiagnosed,37.4,29.3,45.4,Proportion,"37.4 (29.3, 45.4)",123,,NA,Maharashtra,27,Solapur
527,dm_unscreened,16.9,9.8,24,Proportion,"16.9 (9.8, 24)",163,,NA,Maharashtra,27,Satara
527,dm_undiagnosed,24.3,16.7,31.8,Proportion,"24.3 (16.7, 31.8)",163,,NA,Maharashtra,27,Satara
528,dm_unscreened,10.7,5.2,16.2,Proportion,"10.7 (5.2, 16.2)",146,,NA,Maharashtra,27,Ratnagiri
528,dm_undiagnosed,25.7,16,35.5,Proportion,"25.7 (16, 35.5)",146,,NA,Maharashtra,27,Ratnagiri
529,dm_unscreened,16.8,11.3,22.2,Proportion,"16.8 (11.3, 22.2)",208,,NA,Maharashtra,27,Sindhudurg
529,dm_undiagnosed,26.7,19.4,34,Proportion,"26.7 (19.4, 34)",208,,NA,Maharashtra,27,Sindhudurg
530,dm_unscreened,19.4,11.9,26.9,Proportion,"19.4 (11.9, 26.9)",142,,NA,Maharashtra,27,Kolhapur
530,dm_undiagnosed,30.7,22.5,38.8,Proportion,"30.7 (22.5, 38.8)",142,,NA,Maharashtra,27,Kolhapur
531,dm_unscreened,12.1,4.8,19.5,Proportion,"12.1 (4.8, 19.5)",132,,NA,Maharashtra,27,Sangli
531,dm_undiagnosed,22,14,29.9,Proportion,"22 (14, 29.9)",132,,NA,Maharashtra,27,Sangli
542,dm_unscreened,10.6,5.2,16,Proportion,"10.6 (5.2, 16)",165,,NA,Andhra Pradesh,28,Srikakulam
542,dm_undiagnosed,15.4,10,20.8,Proportion,"15.4 (10, 20.8)",165,,NA,Andhra Pradesh,28,Srikakulam
543,dm_unscreened,16.7,8.8,24.5,Proportion,"16.7 (8.8, 24.5)",128,,NA,Andhra Pradesh,28,Vizianagaram
543,dm_undiagnosed,23.1,14.2,32,Proportion,"23.1 (14.2, 32)",128,,NA,Andhra Pradesh,28,Vizianagaram
544,dm_unscreened,21.5,15.5,27.5,Proportion,"21.5 (15.5, 27.5)",139,,NA,Andhra Pradesh,28,Visakhapatnam
544,dm_undiagnosed,31.3,24.8,37.9,Proportion,"31.3 (24.8, 37.9)",139,,NA,Andhra Pradesh,28,Visakhapatnam
545,dm_unscreened,15.2,9.2,21.1,Proportion,"15.2 (9.2, 21.1)",246,,NA,Andhra Pradesh,28,East Godavari
545,dm_undiagnosed,22.4,16.2,28.5,Proportion,"22.4 (16.2, 28.5)",246,,NA,Andhra Pradesh,28,East Godavari
546,dm_unscreened,7.2,2.9,11.5,Proportion,"7.2 (2.9, 11.5)",229,,NA,Andhra Pradesh,28,West Godavari
546,dm_undiagnosed,22.4,15.7,29.1,Proportion,"22.4 (15.7, 29.1)",229,,NA,Andhra Pradesh,28,West Godavari
547,dm_unscreened,2.7,0.9,4.5,Proportion,"2.7 (0.9, 4.5)",268,,NA,Andhra Pradesh,28,Krishna
547,dm_undiagnosed,14.7,9.8,19.7,Proportion,"14.7 (9.8, 19.7)",268,,NA,Andhra Pradesh,28,Krishna
548,dm_unscreened,6.7,3.4,9.9,Proportion,"6.7 (3.4, 9.9)",241,,NA,Andhra Pradesh,28,Guntur
548,dm_undiagnosed,24.2,17.8,30.6,Proportion,"24.2 (17.8, 30.6)",241,,NA,Andhra Pradesh,28,Guntur
549,dm_unscreened,5.5,2.9,8.1,Proportion,"5.5 (2.9, 8.1)",238,,NA,Andhra Pradesh,28,Prakasam
549,dm_undiagnosed,25.7,18.9,32.5,Proportion,"25.7 (18.9, 32.5)",238,,NA,Andhra Pradesh,28,Prakasam
550,dm_unscreened,9,4.5,13.4,Proportion,"9 (4.5, 13.4)",221,,NA,Andhra Pradesh,28,Sri Potti Sriramulu Nellore
550,dm_undiagnosed,25,16.6,33.4,Proportion,"25 (16.6, 33.4)",221,,NA,Andhra Pradesh,28,Sri Potti Sriramulu Nellore
551,dm_unscreened,10.9,6.4,15.4,Proportion,"10.9 (6.4, 15.4)",199,,NA,Andhra Pradesh,28,Y.S.R.
551,dm_undiagnosed,33.1,24.4,41.9,Proportion,"33.1 (24.4, 41.9)",199,,NA,Andhra Pradesh,28,Y.S.R.
552,dm_unscreened,12,5.8,18.2,Proportion,"12 (5.8, 18.2)",153,,NA,Andhra Pradesh,28,Kurnool
552,dm_undiagnosed,38.8,29.8,47.9,Proportion,"38.8 (29.8, 47.9)",153,,NA,Andhra Pradesh,28,Kurnool
553,dm_unscreened,14,6.7,21.3,Proportion,"14 (6.7, 21.3)",146,,NA,Andhra Pradesh,28,Anantapur
553,dm_undiagnosed,22.6,15.3,29.9,Proportion,"22.6 (15.3, 29.9)",146,,NA,Andhra Pradesh,28,Anantapur
554,dm_unscreened,5,1.8,8.2,Proportion,"5 (1.8, 8.2)",196,,NA,Andhra Pradesh,28,Chittoor
554,dm_undiagnosed,15.8,10.4,21.1,Proportion,"15.8 (10.4, 21.1)",196,,NA,Andhra Pradesh,28,Chittoor
555,dm_unscreened,11.6,6.2,17,Proportion,"11.6 (6.2, 17)",152,,NA,Karnataka,29,Belgaum
555,dm_undiagnosed,27.5,20,35.1,Proportion,"27.5 (20, 35.1)",152,,NA,Karnataka,29,Belgaum
556,dm_unscreened,11.8,6.2,17.4,Proportion,"11.8 (6.2, 17.4)",127,,NA,Karnataka,29,Bagalkot
556,dm_undiagnosed,28.1,19.7,36.5,Proportion,"28.1 (19.7, 36.5)",127,,NA,Karnataka,29,Bagalkot
557,dm_unscreened,17.2,11,23.5,Proportion,"17.2 (11, 23.5)",141,,NA,Karnataka,29,Bijapur
557,dm_undiagnosed,20.8,14.1,27.6,Proportion,"20.8 (14.1, 27.6)",141,,NA,Karnataka,29,Bijapur
558,dm_unscreened,14.8,7.8,21.9,Proportion,"14.8 (7.8, 21.9)",112,,NA,Karnataka,29,Bidar
558,dm_undiagnosed,29.1,19.6,38.6,Proportion,"29.1 (19.6, 38.6)",112,,NA,Karnataka,29,Bidar
559,dm_unscreened,16.4,10,22.8,Proportion,"16.4 (10, 22.8)",128,,NA,Karnataka,29,Raichur
559,dm_undiagnosed,19.6,12,27.1,Proportion,"19.6 (12, 27.1)",128,,NA,Karnataka,29,Raichur
560,dm_unscreened,13.8,6.3,21.2,Proportion,"13.8 (6.3, 21.2)",102,,NA,Karnataka,29,Koppal
560,dm_undiagnosed,25.2,15.7,34.7,Proportion,"25.2 (15.7, 34.7)",102,,NA,Karnataka,29,Koppal
561,dm_unscreened,23.3,13.8,32.9,Proportion,"23.3 (13.8, 32.9)",136,,NA,Karnataka,29,Gadag
561,dm_undiagnosed,38.4,25.9,50.9,Proportion,"38.4 (25.9, 50.9)",136,,NA,Karnataka,29,Gadag
562,dm_unscreened,8.5,3.5,13.6,Proportion,"8.5 (3.5, 13.6)",149,,NA,Karnataka,29,Dharwad
562,dm_undiagnosed,23.1,15.8,30.4,Proportion,"23.1 (15.8, 30.4)",149,,NA,Karnataka,29,Dharwad
563,dm_unscreened,22.7,13.3,32.2,Proportion,"22.7 (13.3, 32.2)",116,,NA,Karnataka,29,Uttara Kannada
563,dm_undiagnosed,28.9,19.4,38.5,Proportion,"28.9 (19.4, 38.5)",116,,NA,Karnataka,29,Uttara Kannada
564,dm_unscreened,19,12.2,25.7,Proportion,"19 (12.2, 25.7)",127,,NA,Karnataka,29,Haveri
564,dm_undiagnosed,35.8,27,44.6,Proportion,"35.8 (27, 44.6)",127,,NA,Karnataka,29,Haveri
565,dm_unscreened,21.3,13,29.6,Proportion,"21.3 (13, 29.6)",119,,NA,Karnataka,29,Bellary
565,dm_undiagnosed,42.3,30,54.5,Proportion,"42.3 (30, 54.5)",119,,NA,Karnataka,29,Bellary
566,dm_unscreened,17.6,10.9,24.2,Proportion,"17.6 (10.9, 24.2)",183,,NA,Karnataka,29,Chitradurga
566,dm_undiagnosed,36.4,23.8,49,Proportion,"36.4 (23.8, 49)",183,,NA,Karnataka,29,Chitradurga
567,dm_unscreened,17.3,10.2,24.3,Proportion,"17.3 (10.2, 24.3)",181,,NA,Karnataka,29,Davanagere
567,dm_undiagnosed,24.4,16.6,32.1,Proportion,"24.4 (16.6, 32.1)",181,,NA,Karnataka,29,Davanagere
568,dm_unscreened,13.9,8.2,19.7,Proportion,"13.9 (8.2, 19.7)",176,,NA,Karnataka,29,Shimoga
568,dm_undiagnosed,23.7,14.8,32.6,Proportion,"23.7 (14.8, 32.6)",176,,NA,Karnataka,29,Shimoga
569,dm_unscreened,3.5,0.7,6.2,Proportion,"3.5 (0.7, 6.2)",223,,NA,Karnataka,29,Udupi
569,dm_undiagnosed,15.2,11,19.4,Proportion,"15.2 (11, 19.4)",223,,NA,Karnataka,29,Udupi
570,dm_unscreened,15.8,9.1,22.5,Proportion,"15.8 (9.1, 22.5)",160,,NA,Karnataka,29,Chikmagalur
570,dm_undiagnosed,33.3,26.5,40,Proportion,"33.3 (26.5, 40)",160,,NA,Karnataka,29,Chikmagalur
571,dm_unscreened,8.2,2.7,13.8,Proportion,"8.2 (2.7, 13.8)",179,,NA,Karnataka,29,Tumkur
571,dm_undiagnosed,28.9,20.3,37.4,Proportion,"28.9 (20.3, 37.4)",179,,NA,Karnataka,29,Tumkur
572,dm_unscreened,8.2,2.9,13.6,Proportion,"8.2 (2.9, 13.6)",170,,NA,Karnataka,29,Bangalore
572,dm_undiagnosed,17.5,10.9,24.1,Proportion,"17.5 (10.9, 24.1)",170,,NA,Karnataka,29,Bangalore
573,dm_unscreened,6.9,2.2,11.7,Proportion,"6.9 (2.2, 11.7)",164,,NA,Karnataka,29,Mandya
573,dm_undiagnosed,24.9,16.9,32.9,Proportion,"24.9 (16.9, 32.9)",164,,NA,Karnataka,29,Mandya
574,dm_unscreened,16.1,9.5,22.8,Proportion,"16.1 (9.5, 22.8)",178,,NA,Karnataka,29,Hassan
574,dm_undiagnosed,27.8,20.5,35.1,Proportion,"27.8 (20.5, 35.1)",178,,NA,Karnataka,29,Hassan
575,dm_unscreened,13.8,7.4,20.2,Proportion,"13.8 (7.4, 20.2)",164,,NA,Karnataka,29,Dakshina Kannada
575,dm_undiagnosed,24.3,16,32.7,Proportion,"24.3 (16, 32.7)",164,,NA,Karnataka,29,Dakshina Kannada
576,dm_unscreened,7,1.6,12.4,Proportion,"7 (1.6, 12.4)",216,,NA,Karnataka,29,Kodagu
576,dm_undiagnosed,15.7,9.9,21.5,Proportion,"15.7 (9.9, 21.5)",216,,NA,Karnataka,29,Kodagu
577,dm_unscreened,6.9,2.5,11.3,Proportion,"6.9 (2.5, 11.3)",151,,NA,Karnataka,29,Mysore
577,dm_undiagnosed,26.9,18.5,35.3,Proportion,"26.9 (18.5, 35.3)",151,,NA,Karnataka,29,Mysore
578,dm_unscreened,14.4,8,20.8,Proportion,"14.4 (8, 20.8)",136,,NA,Karnataka,29,Chamarajanagar
578,dm_undiagnosed,23.5,14.3,32.7,Proportion,"23.5 (14.3, 32.7)",136,,NA,Karnataka,29,Chamarajanagar
579,dm_unscreened,9.6,3.4,15.7,Proportion,"9.6 (3.4, 15.7)",171,,NA,Karnataka,29,Gulbarga
579,dm_undiagnosed,13.2,6.5,19.9,Proportion,"13.2 (6.5, 19.9)",171,,NA,Karnataka,29,Gulbarga
580,dm_unscreened,17.1,10.1,24,Proportion,"17.1 (10.1, 24)",90,,NA,Karnataka,29,Yadgir
580,dm_undiagnosed,28.3,20,36.5,Proportion,"28.3 (20, 36.5)",90,,NA,Karnataka,29,Yadgir
581,dm_unscreened,10,4.2,15.8,Proportion,"10 (4.2, 15.8)",149,,NA,Karnataka,29,Kolar
581,dm_undiagnosed,38,28.9,47.1,Proportion,"38 (28.9, 47.1)",149,,NA,Karnataka,29,Kolar
582,dm_unscreened,19.6,10.7,28.5,Proportion,"19.6 (10.7, 28.5)",156,,NA,Karnataka,29,Chikkaballapura
582,dm_undiagnosed,29.5,20.7,38.4,Proportion,"29.5 (20.7, 38.4)",156,,NA,Karnataka,29,Chikkaballapura
583,dm_unscreened,8.6,3.5,13.7,Proportion,"8.6 (3.5, 13.7)",176,,NA,Karnataka,29,Bangalore Rural
583,dm_undiagnosed,21.5,14.4,28.6,Proportion,"21.5 (14.4, 28.6)",176,,NA,Karnataka,29,Bangalore Rural
584,dm_unscreened,14.6,10.8,18.5,Proportion,"14.6 (10.8, 18.5)",204,,NA,Karnataka,29,Ramanagara
584,dm_undiagnosed,25.7,20.8,30.6,Proportion,"25.7 (20.8, 30.6)",204,,NA,Karnataka,29,Ramanagara
585,dm_unscreened,3.7,1.1,6.2,Proportion,"3.7 (1.1, 6.2)",266,,NA,Goa,30,North Goa
585,dm_undiagnosed,16.5,11.9,21.1,Proportion,"16.5 (11.9, 21.1)",266,,NA,Goa,30,North Goa
586,dm_unscreened,1,-0.1,2.1,Proportion,"1 (-0.1, 2.1)",299,,NA,Goa,30,South Goa
586,dm_undiagnosed,9.7,6.1,13.3,Proportion,"9.7 (6.1, 13.3)",299,,NA,Goa,30,South Goa
587,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",288,,NA,Lakshadweep,31,Lakshadweep
587,dm_undiagnosed,7.4,4,10.9,Proportion,"7.4 (4, 10.9)",288,,NA,Lakshadweep,31,Lakshadweep
588,dm_unscreened,2.3,0.3,4.2,Proportion,"2.3 (0.3, 4.2)",260,,NA,Kerala,32,Kasaragod
588,dm_undiagnosed,9,5.3,12.7,Proportion,"9 (5.3, 12.7)",260,,NA,Kerala,32,Kasaragod
589,dm_unscreened,1.1,0.1,2.2,Proportion,"1.1 (0.1, 2.2)",587,,NA,Kerala,32,Kannur
589,dm_undiagnosed,11.4,7.7,15,Proportion,"11.4 (7.7, 15)",587,,NA,Kerala,32,Kannur
590,dm_unscreened,0.7,-0.2,1.7,Proportion,"0.7 (-0.2, 1.7)",239,,NA,Kerala,32,Wayanad
590,dm_undiagnosed,10,5.3,14.8,Proportion,"10 (5.3, 14.8)",239,,NA,Kerala,32,Wayanad
591,dm_unscreened,0.9,-0.1,2,Proportion,"0.9 (-0.1, 2)",319,,NA,Kerala,32,Kozhikode
591,dm_undiagnosed,8.5,5,12.1,Proportion,"8.5 (5, 12.1)",319,,NA,Kerala,32,Kozhikode
592,dm_unscreened,0.8,-0.1,1.7,Proportion,"0.8 (-0.1, 1.7)",363,,NA,Kerala,32,Malappuram
592,dm_undiagnosed,8.7,5.7,11.7,Proportion,"8.7 (5.7, 11.7)",363,,NA,Kerala,32,Malappuram
593,dm_unscreened,2.7,0.9,4.4,Proportion,"2.7 (0.9, 4.4)",350,,NA,Kerala,32,Palakkad
