REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
302,dm_unscreened,35,21.9,48,Proportion,"35 (21.9, 48)",69,sex,Female,Assam,18,Goalpara
302,dm_undiagnosed,53,37.5,68.5,Proportion,"53 (37.5, 68.5)",69,sex,Female,Assam,18,Goalpara
302,dm_unscreened,43.8,28.9,58.6,Proportion,"43.8 (28.9, 58.6)",76,sex,Male,Assam,18,Goalpara
302,dm_undiagnosed,49.7,33.4,66,Proportion,"49.7 (33.4, 66)",76,sex,Male,Assam,18,Goalpara
303,dm_unscreened,38.1,26,50.2,Proportion,"38.1 (26, 50.2)",88,sex,Female,Assam,18,Barpeta
303,dm_undiagnosed,52.9,40.2,65.7,Proportion,"52.9 (40.2, 65.7)",88,sex,Female,Assam,18,Barpeta
303,dm_unscreened,48.1,36.3,59.9,Proportion,"48.1 (36.3, 59.9)",88,sex,Male,Assam,18,Barpeta
303,dm_undiagnosed,70.4,59.6,81.2,Proportion,"70.4 (59.6, 81.2)",88,sex,Male,Assam,18,Barpeta
304,dm_unscreened,44.6,30.3,58.8,Proportion,"44.6 (30.3, 58.8)",73,sex,Female,Assam,18,Morigaon
304,dm_undiagnosed,73,61.1,84.9,Proportion,"73 (61.1, 84.9)",73,sex,Female,Assam,18,Morigaon
304,dm_unscreened,55.3,41.3,69.3,Proportion,"55.3 (41.3, 69.3)",76,sex,Male,Assam,18,Morigaon
304,dm_undiagnosed,75.2,60.9,89.5,Proportion,"75.2 (60.9, 89.5)",76,sex,Male,Assam,18,Morigaon
307,dm_unscreened,13.9,3.1,24.7,Proportion,"13.9 (3.1, 24.7)",66,sex,Female,Assam,18,Lakhimpur
307,dm_undiagnosed,50.7,30.4,71,Proportion,"50.7 (30.4, 71)",66,sex,Female,Assam,18,Lakhimpur
307,dm_unscreened,28.5,9.9,47.2,Proportion,"28.5 (9.9, 47.2)",58,sex,Male,Assam,18,Lakhimpur
307,dm_undiagnosed,49.6,32,67.2,Proportion,"49.6 (32, 67.2)",58,sex,Male,Assam,18,Lakhimpur
308,dm_unscreened,58.1,40.9,75.4,Proportion,"58.1 (40.9, 75.4)",41,sex,Female,Assam,18,Dhemaji
308,dm_undiagnosed,82.7,75.4,90,Proportion,"82.7 (75.4, 90)",41,sex,Female,Assam,18,Dhemaji
308,dm_unscreened,58.6,43.3,74,Proportion,"58.6 (43.3, 74)",52,sex,Male,Assam,18,Dhemaji
308,dm_undiagnosed,69.2,53.6,84.8,Proportion,"69.2 (53.6, 84.8)",52,sex,Male,Assam,18,Dhemaji
309,dm_unscreened,35.2,20.3,50.2,Proportion,"35.2 (20.3, 50.2)",78,sex,Female,Assam,18,Tinsukia
309,dm_undiagnosed,73.6,62.4,84.9,Proportion,"73.6 (62.4, 84.9)",78,sex,Female,Assam,18,Tinsukia
309,dm_unscreened,54.9,42.1,67.8,Proportion,"54.9 (42.1, 67.8)",112,sex,Male,Assam,18,Tinsukia
309,dm_undiagnosed,70.2,59.9,80.6,Proportion,"70.2 (59.9, 80.6)",112,sex,Male,Assam,18,Tinsukia
310,dm_unscreened,30.5,20.6,40.3,Proportion,"30.5 (20.6, 40.3)",115,sex,Female,Assam,18,Dibrugarh
310,dm_undiagnosed,58.8,49.1,68.5,Proportion,"58.8 (49.1, 68.5)",115,sex,Female,Assam,18,Dibrugarh
310,dm_unscreened,38.3,26,50.5,Proportion,"38.3 (26, 50.5)",147,sex,Male,Assam,18,Dibrugarh
310,dm_undiagnosed,66.9,55.7,78.2,Proportion,"66.9 (55.7, 78.2)",147,sex,Male,Assam,18,Dibrugarh
313,dm_unscreened,30.2,18.8,41.5,Proportion,"30.2 (18.8, 41.5)",83,sex,Female,Assam,18,Golaghat
313,dm_undiagnosed,55.7,41.6,69.8,Proportion,"55.7 (41.6, 69.8)",83,sex,Female,Assam,18,Golaghat
313,dm_unscreened,33.1,20.1,46,Proportion,"33.1 (20.1, 46)",108,sex,Male,Assam,18,Golaghat
313,dm_undiagnosed,57.1,43.5,70.7,Proportion,"57.1 (43.5, 70.7)",108,sex,Male,Assam,18,Golaghat
315,dm_unscreened,20.1,3.9,36.2,Proportion,"20.1 (3.9, 36.2)",51,sex,Female,Assam,18,Dima Hasao
315,dm_undiagnosed,33.5,16.6,50.3,Proportion,"33.5 (16.6, 50.3)",51,sex,Female,Assam,18,Dima Hasao
315,dm_unscreened,17.5,2.5,32.5,Proportion,"17.5 (2.5, 32.5)",64,sex,Male,Assam,18,Dima Hasao
315,dm_undiagnosed,34.5,12.2,56.8,Proportion,"34.5 (12.2, 56.8)",64,sex,Male,Assam,18,Dima Hasao
316,dm_unscreened,38,26.8,49.3,Proportion,"38 (26.8, 49.3)",101,sex,Female,Assam,18,Cachar
316,dm_undiagnosed,57.3,45.9,68.7,Proportion,"57.3 (45.9, 68.7)",101,sex,Female,Assam,18,Cachar
316,dm_unscreened,38.2,21.1,55.4,Proportion,"38.2 (21.1, 55.4)",84,sex,Male,Assam,18,Cachar
316,dm_undiagnosed,58.4,41.4,75.5,Proportion,"58.4 (41.4, 75.5)",84,sex,Male,Assam,18,Cachar
317,dm_unscreened,36.6,18.8,54.3,Proportion,"36.6 (18.8, 54.3)",85,sex,Female,Assam,18,Karimganj
317,dm_undiagnosed,44.8,28.2,61.5,Proportion,"44.8 (28.2, 61.5)",85,sex,Female,Assam,18,Karimganj
317,dm_unscreened,41.4,24.2,58.6,Proportion,"41.4 (24.2, 58.6)",81,sex,Male,Assam,18,Karimganj
317,dm_undiagnosed,56.1,41.8,70.4,Proportion,"56.1 (41.8, 70.4)",81,sex,Male,Assam,18,Karimganj
318,dm_unscreened,51.3,37.8,64.7,Proportion,"51.3 (37.8, 64.7)",97,sex,Female,Assam,18,Hailakandi
318,dm_undiagnosed,71.5,61.3,81.8,Proportion,"71.5 (61.3, 81.8)",97,sex,Female,Assam,18,Hailakandi
318,dm_unscreened,44.7,30.5,58.9,Proportion,"44.7 (30.5, 58.9)",111,sex,Male,Assam,18,Hailakandi
318,dm_undiagnosed,59.1,45.6,72.6,Proportion,"59.1 (45.6, 72.6)",111,sex,Male,Assam,18,Hailakandi
319,dm_unscreened,43.5,31.3,55.7,Proportion,"43.5 (31.3, 55.7)",68,sex,Female,Assam,18,Bongaigaon
319,dm_undiagnosed,62.7,49.1,76.2,Proportion,"62.7 (49.1, 76.2)",68,sex,Female,Assam,18,Bongaigaon
319,dm_unscreened,40.4,30.5,50.3,Proportion,"40.4 (30.5, 50.3)",98,sex,Male,Assam,18,Bongaigaon
319,dm_undiagnosed,56.6,47.6,65.6,Proportion,"56.6 (47.6, 65.6)",98,sex,Male,Assam,18,Bongaigaon
320,dm_unscreened,40.4,25.3,55.5,Proportion,"40.4 (25.3, 55.5)",73,sex,Female,Assam,18,Chirang
320,dm_undiagnosed,47.1,28.1,66.2,Proportion,"47.1 (28.1, 66.2)",73,sex,Female,Assam,18,Chirang
320,dm_unscreened,45.9,23.3,68.4,Proportion,"45.9 (23.3, 68.4)",77,sex,Male,Assam,18,Chirang
320,dm_undiagnosed,58.2,31.7,84.6,Proportion,"58.2 (31.7, 84.6)",77,sex,Male,Assam,18,Chirang
321,dm_unscreened,37.4,24.5,50.3,Proportion,"37.4 (24.5, 50.3)",134,sex,Female,Assam,18,Kamrup
321,dm_undiagnosed,55.7,45.4,66,Proportion,"55.7 (45.4, 66)",134,sex,Female,Assam,18,Kamrup
321,dm_unscreened,51.2,40.4,61.9,Proportion,"51.2 (40.4, 61.9)",101,sex,Male,Assam,18,Kamrup
321,dm_undiagnosed,66,56.4,75.6,Proportion,"66 (56.4, 75.6)",101,sex,Male,Assam,18,Kamrup
322,dm_unscreened,18.5,7.9,29,Proportion,"18.5 (7.9, 29)",105,sex,Female,Assam,18,Kamrup Metropolitan
322,dm_undiagnosed,58.4,46.7,70.2,Proportion,"58.4 (46.7, 70.2)",105,sex,Female,Assam,18,Kamrup Metropolitan
322,dm_unscreened,29.7,18.3,41.1,Proportion,"29.7 (18.3, 41.1)",146,sex,Male,Assam,18,Kamrup Metropolitan
322,dm_undiagnosed,61.7,50.8,72.6,Proportion,"61.7 (50.8, 72.6)",146,sex,Male,Assam,18,Kamrup Metropolitan
323,dm_unscreened,39,27.4,50.6,Proportion,"39 (27.4, 50.6)",115,sex,Female,Assam,18,Nalbari
323,dm_undiagnosed,62.2,51.7,72.6,Proportion,"62.2 (51.7, 72.6)",115,sex,Female,Assam,18,Nalbari
323,dm_unscreened,40.2,28.6,51.8,Proportion,"40.2 (28.6, 51.8)",118,sex,Male,Assam,18,Nalbari
323,dm_undiagnosed,66.8,54.1,79.5,Proportion,"66.8 (54.1, 79.5)",118,sex,Male,Assam,18,Nalbari
324,dm_unscreened,49.8,32.7,67,Proportion,"49.8 (32.7, 67)",76,sex,Female,Assam,18,Baksa
324,dm_undiagnosed,68.4,53.8,83,Proportion,"68.4 (53.8, 83)",76,sex,Female,Assam,18,Baksa
324,dm_unscreened,62.5,50.1,74.9,Proportion,"62.5 (50.1, 74.9)",93,sex,Male,Assam,18,Baksa
324,dm_undiagnosed,74.1,64.6,83.6,Proportion,"74.1 (64.6, 83.6)",93,sex,Male,Assam,18,Baksa
325,dm_unscreened,42.9,28,57.8,Proportion,"42.9 (28, 57.8)",62,sex,Female,Assam,18,Darrang
325,dm_undiagnosed,64.7,51.6,77.8,Proportion,"64.7 (51.6, 77.8)",62,sex,Female,Assam,18,Darrang
325,dm_unscreened,38.1,22.8,53.3,Proportion,"38.1 (22.8, 53.3)",85,sex,Male,Assam,18,Darrang
325,dm_undiagnosed,62.2,47.8,76.5,Proportion,"62.2 (47.8, 76.5)",85,sex,Male,Assam,18,Darrang
326,dm_unscreened,46.1,30.4,61.8,Proportion,"46.1 (30.4, 61.8)",81,sex,Female,Assam,18,Udalguri
326,dm_undiagnosed,66.6,52.9,80.3,Proportion,"66.6 (52.9, 80.3)",81,sex,Female,Assam,18,Udalguri
326,dm_unscreened,44.5,32.4,56.7,Proportion,"44.5 (32.4, 56.7)",104,sex,Male,Assam,18,Udalguri
326,dm_undiagnosed,61.6,50.3,73,Proportion,"61.6 (50.3, 73)",104,sex,Male,Assam,18,Udalguri
327,dm_unscreened,55.6,42,69.2,Proportion,"55.6 (42, 69.2)",92,sex,Female,West Bengal,19,Darjiling
327,dm_undiagnosed,71.2,61.1,81.2,Proportion,"71.2 (61.1, 81.2)",92,sex,Female,West Bengal,19,Darjiling
327,dm_unscreened,40.4,27.9,52.8,Proportion,"40.4 (27.9, 52.8)",104,sex,Male,West Bengal,19,Darjiling
327,dm_undiagnosed,66.5,56.6,76.4,Proportion,"66.5 (56.6, 76.4)",104,sex,Male,West Bengal,19,Darjiling
328,dm_unscreened,61.4,48.4,74.3,Proportion,"61.4 (48.4, 74.3)",85,sex,Female,West Bengal,19,Jalpaiguri
328,dm_undiagnosed,75.3,63.9,86.8,Proportion,"75.3 (63.9, 86.8)",85,sex,Female,West Bengal,19,Jalpaiguri
328,dm_unscreened,69.8,59.8,79.8,Proportion,"69.8 (59.8, 79.8)",106,sex,Male,West Bengal,19,Jalpaiguri
328,dm_undiagnosed,79.1,69.5,88.7,Proportion,"79.1 (69.5, 88.7)",106,sex,Male,West Bengal,19,Jalpaiguri
329,dm_unscreened,52.8,38.3,67.4,Proportion,"52.8 (38.3, 67.4)",80,sex,Female,West Bengal,19,Koch Bihar
329,dm_undiagnosed,74.7,65.1,84.3,Proportion,"74.7 (65.1, 84.3)",80,sex,Female,West Bengal,19,Koch Bihar
329,dm_unscreened,70.6,61.6,79.6,Proportion,"70.6 (61.6, 79.6)",116,sex,Male,West Bengal,19,Koch Bihar
329,dm_undiagnosed,83.1,76.3,89.8,Proportion,"83.1 (76.3, 89.8)",116,sex,Male,West Bengal,19,Koch Bihar
330,dm_unscreened,48,33.2,62.8,Proportion,"48 (33.2, 62.8)",96,sex,Female,West Bengal,19,Uttar Dinajpur
330,dm_undiagnosed,71,58.6,83.5,Proportion,"71 (58.6, 83.5)",96,sex,Female,West Bengal,19,Uttar Dinajpur
330,dm_unscreened,62.1,51.1,73.2,Proportion,"62.1 (51.1, 73.2)",116,sex,Male,West Bengal,19,Uttar Dinajpur
330,dm_undiagnosed,75.6,65.1,86.1,Proportion,"75.6 (65.1, 86.1)",116,sex,Male,West Bengal,19,Uttar Dinajpur
331,dm_unscreened,67.2,56.3,78.1,Proportion,"67.2 (56.3, 78.1)",105,sex,Female,West Bengal,19,Dakshin Dinajpur
331,dm_undiagnosed,86.1,78.9,93.4,Proportion,"86.1 (78.9, 93.4)",105,sex,Female,West Bengal,19,Dakshin Dinajpur
331,dm_unscreened,65.7,54.2,77.2,Proportion,"65.7 (54.2, 77.2)",114,sex,Male,West Bengal,19,Dakshin Dinajpur
331,dm_undiagnosed,83.2,76.2,90.1,Proportion,"83.2 (76.2, 90.1)",114,sex,Male,West Bengal,19,Dakshin Dinajpur
332,dm_unscreened,51.6,39.9,63.3,Proportion,"51.6 (39.9, 63.3)",125,sex,Female,West Bengal,19,Maldah
332,dm_undiagnosed,69.6,57.9,81.4,Proportion,"69.6 (57.9, 81.4)",125,sex,Female,West Bengal,19,Maldah
332,dm_unscreened,67.9,57.3,78.5,Proportion,"67.9 (57.3, 78.5)",126,sex,Male,West Bengal,19,Maldah
332,dm_undiagnosed,86.2,79.3,93.1,Proportion,"86.2 (79.3, 93.1)",126,sex,Male,West Bengal,19,Maldah
333,dm_unscreened,51.3,43.4,59.1,Proportion,"51.3 (43.4, 59.1)",132,sex,Female,West Bengal,19,Murshidabad
333,dm_undiagnosed,78,69.9,86.2,Proportion,"78 (69.9, 86.2)",132,sex,Female,West Bengal,19,Murshidabad
333,dm_unscreened,49.2,38.9,59.6,Proportion,"49.2 (38.9, 59.6)",115,sex,Male,West Bengal,19,Murshidabad
333,dm_undiagnosed,74.8,66.5,83.1,Proportion,"74.8 (66.5, 83.1)",115,sex,Male,West Bengal,19,Murshidabad
334,dm_unscreened,52.9,42.1,63.8,Proportion,"52.9 (42.1, 63.8)",120,sex,Female,West Bengal,19,Birbhum
334,dm_undiagnosed,75.9,65,86.7,Proportion,"75.9 (65, 86.7)",120,sex,Female,West Bengal,19,Birbhum
334,dm_unscreened,56.8,44.6,69.1,Proportion,"56.8 (44.6, 69.1)",139,sex,Male,West Bengal,19,Birbhum
334,dm_undiagnosed,77.9,67.7,88.1,Proportion,"77.9 (67.7, 88.1)",139,sex,Male,West Bengal,19,Birbhum
336,dm_unscreened,45.8,34.3,57.3,Proportion,"45.8 (34.3, 57.3)",136,sex,Female,West Bengal,19,Nadia
336,dm_undiagnosed,66.8,56.8,76.9,Proportion,"66.8 (56.8, 76.9)",136,sex,Female,West Bengal,19,Nadia
336,dm_unscreened,59.9,47,72.9,Proportion,"59.9 (47, 72.9)",123,sex,Male,West Bengal,19,Nadia
336,dm_undiagnosed,76.9,66.2,87.5,Proportion,"76.9 (66.2, 87.5)",123,sex,Male,West Bengal,19,Nadia
337,dm_unscreened,60.6,48.7,72.6,Proportion,"60.6 (48.7, 72.6)",134,sex,Female,West Bengal,19,North Twenty Four Parganas
337,dm_undiagnosed,83.5,77.1,90,Proportion,"83.5 (77.1, 90)",134,sex,Female,West Bengal,19,North Twenty Four Parganas
337,dm_unscreened,50.3,38.3,62.3,Proportion,"50.3 (38.3, 62.3)",144,sex,Male,West Bengal,19,North Twenty Four Parganas
337,dm_undiagnosed,73.4,62.5,84.3,Proportion,"73.4 (62.5, 84.3)",144,sex,Male,West Bengal,19,North Twenty Four Parganas
338,dm_unscreened,40.7,30.1,51.4,Proportion,"40.7 (30.1, 51.4)",151,sex,Female,West Bengal,19,Hugli
338,dm_undiagnosed,63.3,53.2,73.3,Proportion,"63.3 (53.2, 73.3)",151,sex,Female,West Bengal,19,Hugli
338,dm_unscreened,38.1,28.1,48.2,Proportion,"38.1 (28.1, 48.2)",170,sex,Male,West Bengal,19,Hugli
338,dm_undiagnosed,65.8,54.9,76.7,Proportion,"65.8 (54.9, 76.7)",170,sex,Male,West Bengal,19,Hugli
339,dm_unscreened,63.3,50.9,75.6,Proportion,"63.3 (50.9, 75.6)",108,sex,Female,West Bengal,19,Bankura
339,dm_undiagnosed,81.7,74.2,89.1,Proportion,"81.7 (74.2, 89.1)",108,sex,Female,West Bengal,19,Bankura
339,dm_unscreened,62.6,55,70.2,Proportion,"62.6 (55, 70.2)",144,sex,Male,West Bengal,19,Bankura
339,dm_undiagnosed,75.9,67.9,83.8,Proportion,"75.9 (67.9, 83.8)",144,sex,Male,West Bengal,19,Bankura
340,dm_unscreened,54.4,41.2,67.7,Proportion,"54.4 (41.2, 67.7)",79,sex,Female,West Bengal,19,Puruliya
340,dm_undiagnosed,68.1,55,81.3,Proportion,"68.1 (55, 81.3)",79,sex,Female,West Bengal,19,Puruliya
340,dm_unscreened,65.2,54.2,76.2,Proportion,"65.2 (54.2, 76.2)",119,sex,Male,West Bengal,19,Puruliya
340,dm_undiagnosed,73.3,65.2,81.5,Proportion,"73.3 (65.2, 81.5)",119,sex,Male,West Bengal,19,Puruliya
341,dm_unscreened,50.6,32.5,68.7,Proportion,"50.6 (32.5, 68.7)",113,sex,Female,West Bengal,19,Haora
341,dm_undiagnosed,64.7,50.5,78.8,Proportion,"64.7 (50.5, 78.8)",113,sex,Female,West Bengal,19,Haora
341,dm_unscreened,37.6,23.1,52.1,Proportion,"37.6 (23.1, 52.1)",128,sex,Male,West Bengal,19,Haora
341,dm_undiagnosed,68.8,57.9,79.8,Proportion,"68.8 (57.9, 79.8)",128,sex,Male,West Bengal,19,Haora
342,dm_unscreened,28.8,16.9,40.8,Proportion,"28.8 (16.9, 40.8)",142,sex,Female,West Bengal,19,Kolkata
342,dm_undiagnosed,51.8,38.2,65.4,Proportion,"51.8 (38.2, 65.4)",142,sex,Female,West Bengal,19,Kolkata
342,dm_unscreened,27,17.4,36.7,Proportion,"27 (17.4, 36.7)",178,sex,Male,West Bengal,19,Kolkata
342,dm_undiagnosed,67.3,55.3,79.3,Proportion,"67.3 (55.3, 79.3)",178,sex,Male,West Bengal,19,Kolkata
343,dm_unscreened,45.2,32.2,58.3,Proportion,"45.2 (32.2, 58.3)",139,sex,Female,West Bengal,19,South Twenty Four Parganas
343,dm_undiagnosed,61.7,51.3,72.1,Proportion,"61.7 (51.3, 72.1)",139,sex,Female,West Bengal,19,South Twenty Four Parganas
343,dm_unscreened,48.1,40.7,55.6,Proportion,"48.1 (40.7, 55.6)",162,sex,Male,West Bengal,19,South Twenty Four Parganas
343,dm_undiagnosed,72.2,64.4,80.1,Proportion,"72.2 (64.4, 80.1)",162,sex,Male,West Bengal,19,South Twenty Four Parganas
344,dm_unscreened,55.6,43.6,67.6,Proportion,"55.6 (43.6, 67.6)",117,sex,Female,West Bengal,19,Paschim Medinipur
344,dm_undiagnosed,70.6,60.6,80.5,Proportion,"70.6 (60.6, 80.5)",117,sex,Female,West Bengal,19,Paschim Medinipur
344,dm_unscreened,56.4,45.8,67.1,Proportion,"56.4 (45.8, 67.1)",134,sex,Male,West Bengal,19,Paschim Medinipur
344,dm_undiagnosed,70,59.3,80.6,Proportion,"70 (59.3, 80.6)",134,sex,Male,West Bengal,19,Paschim Medinipur
345,dm_unscreened,50.3,38.7,61.9,Proportion,"50.3 (38.7, 61.9)",147,sex,Female,West Bengal,19,Purba Medinipur
345,dm_undiagnosed,72.1,62.2,82.1,Proportion,"72.1 (62.2, 82.1)",147,sex,Female,West Bengal,19,Purba Medinipur
345,dm_unscreened,51.5,42.5,60.4,Proportion,"51.5 (42.5, 60.4)",143,sex,Male,West Bengal,19,Purba Medinipur
345,dm_undiagnosed,68.3,58.5,78,Proportion,"68.3 (58.5, 78)",143,sex,Male,West Bengal,19,Purba Medinipur
346,dm_unscreened,56.6,42.3,70.8,Proportion,"56.6 (42.3, 70.8)",72,sex,Female,Jharkhand,20,Garhwa
346,dm_undiagnosed,76.8,67.6,86,Proportion,"76.8 (67.6, 86)",72,sex,Female,Jharkhand,20,Garhwa
346,dm_unscreened,60.5,47.7,73.2,Proportion,"60.5 (47.7, 73.2)",96,sex,Male,Jharkhand,20,Garhwa
346,dm_undiagnosed,79,69.2,88.7,Proportion,"79 (69.2, 88.7)",96,sex,Male,Jharkhand,20,Garhwa
347,dm_unscreened,65,54.2,75.8,Proportion,"65 (54.2, 75.8)",93,sex,Female,Jharkhand,20,Chatra
347,dm_undiagnosed,79.4,71.2,87.6,Proportion,"79.4 (71.2, 87.6)",93,sex,Female,Jharkhand,20,Chatra
347,dm_unscreened,47.5,28.6,66.4,Proportion,"47.5 (28.6, 66.4)",66,sex,Male,Jharkhand,20,Chatra
347,dm_undiagnosed,66.1,52.5,79.7,Proportion,"66.1 (52.5, 79.7)",66,sex,Male,Jharkhand,20,Chatra
348,dm_unscreened,43.2,25,61.4,Proportion,"43.2 (25, 61.4)",99,sex,Female,Jharkhand,20,Kodarma
348,dm_undiagnosed,63.5,41.2,85.7,Proportion,"63.5 (41.2, 85.7)",99,sex,Female,Jharkhand,20,Kodarma
348,dm_unscreened,52.4,42,62.8,Proportion,"52.4 (42, 62.8)",129,sex,Male,Jharkhand,20,Kodarma
348,dm_undiagnosed,70.6,61.6,79.5,Proportion,"70.6 (61.6, 79.5)",129,sex,Male,Jharkhand,20,Kodarma
349,dm_unscreened,49.6,37.2,62,Proportion,"49.6 (37.2, 62)",91,sex,Female,Jharkhand,20,Giridih
349,dm_undiagnosed,67.4,54.8,80,Proportion,"67.4 (54.8, 80)",91,sex,Female,Jharkhand,20,Giridih
349,dm_unscreened,54.2,41.9,66.6,Proportion,"54.2 (41.9, 66.6)",100,sex,Male,Jharkhand,20,Giridih
349,dm_undiagnosed,73,62.2,83.7,Proportion,"73 (62.2, 83.7)",100,sex,Male,Jharkhand,20,Giridih
350,dm_unscreened,51.8,39.9,63.8,Proportion,"51.8 (39.9, 63.8)",95,sex,Female,Jharkhand,20,Deoghar
350,dm_undiagnosed,60.7,48.4,73,Proportion,"60.7 (48.4, 73)",95,sex,Female,Jharkhand,20,Deoghar
350,dm_unscreened,59.4,47.3,71.4,Proportion,"59.4 (47.3, 71.4)",102,sex,Male,Jharkhand,20,Deoghar
350,dm_undiagnosed,71.5,60.2,82.8,Proportion,"71.5 (60.2, 82.8)",102,sex,Male,Jharkhand,20,Deoghar
351,dm_unscreened,75.6,64.3,86.9,Proportion,"75.6 (64.3, 86.9)",84,sex,Female,Jharkhand,20,Godda
351,dm_undiagnosed,86.7,78.1,95.3,Proportion,"86.7 (78.1, 95.3)",84,sex,Female,Jharkhand,20,Godda
351,dm_unscreened,75.8,63.5,88.1,Proportion,"75.8 (63.5, 88.1)",101,sex,Male,Jharkhand,20,Godda
351,dm_undiagnosed,80.4,68.3,92.4,Proportion,"80.4 (68.3, 92.4)",101,sex,Male,Jharkhand,20,Godda
352,dm_unscreened,58.2,41,75.5,Proportion,"58.2 (41, 75.5)",83,sex,Female,Jharkhand,20,Sahibganj
352,dm_undiagnosed,70.3,54,86.5,Proportion,"70.3 (54, 86.5)",83,sex,Female,Jharkhand,20,Sahibganj
352,dm_unscreened,59.6,48.5,70.7,Proportion,"59.6 (48.5, 70.7)",93,sex,Male,Jharkhand,20,Sahibganj
352,dm_undiagnosed,73.2,63.3,83.1,Proportion,"73.2 (63.3, 83.1)",93,sex,Male,Jharkhand,20,Sahibganj
353,dm_unscreened,70.8,57,84.6,Proportion,"70.8 (57, 84.6)",78,sex,Female,Jharkhand,20,Pakur
353,dm_undiagnosed,86.7,79.1,94.4,Proportion,"86.7 (79.1, 94.4)",78,sex,Female,Jharkhand,20,Pakur
353,dm_unscreened,56.2,44,68.4,Proportion,"56.2 (44, 68.4)",97,sex,Male,Jharkhand,20,Pakur
353,dm_undiagnosed,75.1,64.6,85.6,Proportion,"75.1 (64.6, 85.6)",97,sex,Male,Jharkhand,20,Pakur
354,dm_unscreened,30,16.9,43,Proportion,"30 (16.9, 43)",121,sex,Female,Jharkhand,20,Dhanbad
354,dm_undiagnosed,41.9,27,56.8,Proportion,"41.9 (27, 56.8)",121,sex,Female,Jharkhand,20,Dhanbad
354,dm_unscreened,36.4,24.5,48.2,Proportion,"36.4 (24.5, 48.2)",138,sex,Male,Jharkhand,20,Dhanbad
354,dm_undiagnosed,52.2,38.1,66.2,Proportion,"52.2 (38.1, 66.2)",138,sex,Male,Jharkhand,20,Dhanbad
355,dm_unscreened,25.8,14.2,37.3,Proportion,"25.8 (14.2, 37.3)",115,sex,Female,Jharkhand,20,Bokaro
355,dm_undiagnosed,49,34.2,63.8,Proportion,"49 (34.2, 63.8)",115,sex,Female,Jharkhand,20,Bokaro
355,dm_unscreened,38.7,26.1,51.2,Proportion,"38.7 (26.1, 51.2)",155,sex,Male,Jharkhand,20,Bokaro
355,dm_undiagnosed,53.8,39.1,68.6,Proportion,"53.8 (39.1, 68.6)",155,sex,Male,Jharkhand,20,Bokaro
356,dm_unscreened,30.1,15.3,44.8,Proportion,"30.1 (15.3, 44.8)",80,sex,Female,Jharkhand,20,Lohardaga
356,dm_undiagnosed,45,29.1,60.9,Proportion,"45 (29.1, 60.9)",80,sex,Female,Jharkhand,20,Lohardaga
356,dm_unscreened,35.1,18,52.1,Proportion,"35.1 (18, 52.1)",77,sex,Male,Jharkhand,20,Lohardaga
356,dm_undiagnosed,52.3,35.4,69.3,Proportion,"52.3 (35.4, 69.3)",77,sex,Male,Jharkhand,20,Lohardaga
357,dm_unscreened,37.3,21.2,53.3,Proportion,"37.3 (21.2, 53.3)",106,sex,Female,Jharkhand,20,Purbi Singhbhum
357,dm_undiagnosed,68.1,52.7,83.5,Proportion,"68.1 (52.7, 83.5)",106,sex,Female,Jharkhand,20,Purbi Singhbhum
357,dm_unscreened,34.3,18.2,50.4,Proportion,"34.3 (18.2, 50.4)",153,sex,Male,Jharkhand,20,Purbi Singhbhum
357,dm_undiagnosed,73.3,63.1,83.6,Proportion,"73.3 (63.1, 83.6)",153,sex,Male,Jharkhand,20,Purbi Singhbhum
358,dm_unscreened,48.3,30.3,66.3,Proportion,"48.3 (30.3, 66.3)",93,sex,Female,Jharkhand,20,Palamu
358,dm_undiagnosed,70.4,57.3,83.5,Proportion,"70.4 (57.3, 83.5)",93,sex,Female,Jharkhand,20,Palamu
358,dm_unscreened,42.2,25,59.4,Proportion,"42.2 (25, 59.4)",97,sex,Male,Jharkhand,20,Palamu
358,dm_undiagnosed,59.1,42.1,76,Proportion,"59.1 (42.1, 76)",97,sex,Male,Jharkhand,20,Palamu
359,dm_unscreened,40.6,28.8,52.3,Proportion,"40.6 (28.8, 52.3)",80,sex,Female,Jharkhand,20,Latehar
359,dm_undiagnosed,52.3,40.1,64.6,Proportion,"52.3 (40.1, 64.6)",80,sex,Female,Jharkhand,20,Latehar
359,dm_unscreened,58.4,45.2,71.5,Proportion,"58.4 (45.2, 71.5)",69,sex,Male,Jharkhand,20,Latehar
359,dm_undiagnosed,67.3,54.9,79.7,Proportion,"67.3 (54.9, 79.7)",69,sex,Male,Jharkhand,20,Latehar
360,dm_unscreened,51.8,35.7,68,Proportion,"51.8 (35.7, 68)",72,sex,Female,Jharkhand,20,Hazaribagh
360,dm_undiagnosed,66.3,50.3,82.4,Proportion,"66.3 (50.3, 82.4)",72,sex,Female,Jharkhand,20,Hazaribagh
360,dm_unscreened,41.6,24.3,58.9,Proportion,"41.6 (24.3, 58.9)",77,sex,Male,Jharkhand,20,Hazaribagh
360,dm_undiagnosed,50.8,33,68.6,Proportion,"50.8 (33, 68.6)",77,sex,Male,Jharkhand,20,Hazaribagh
361,dm_unscreened,28.8,15.8,41.7,Proportion,"28.8 (15.8, 41.7)",88,sex,Female,Jharkhand,20,Ramgarh
